Plant Id,Plant Name,Entity Id,Entity Name,County,State,Latitude,Longitude
61729,Richmond Solar Site 2,9234,Indiana Municipal Power Agency,Wayne,IN,39.833452,-84.81621
61730,MA Solar Storage 1,58764,"Origis Energy USA, Inc",Worcester,MA,42.450729,-71.74263
61731,"Solten Plainville 6000, LLC",61354,"Solten Plainville 6000, LLC",Norfolk,MA,42.041166,-71.29328
61732,Randolph,61356,"Solten Randolph 4500, LLC",Norfolk,MA,42.177563,-71.07739
61733,Haywood Solar,61357,Haywood Solar,Haywood,TN,35.5775,-89.28694
61734,Seneca Nation Cattaraugus Wind Turbine,61363,Seneca Nation,Erie,NY,42.5809,-79.1027
61735,Hilltopper Wind Project,61365,"Hilltopper Wind Project, LLC",Logan,IL,39.952927,-89.31025
61736,Woods Hill Solar,61366,"Woods Hill Solar, LLC",Windham,CT,41.83184,-71.91987
61737,Navy Yard Peaker Station,61353,Philadelphia Authority for Industrial Development,Philadelphia,PA,39.890223,-75.18554
61738,GWCC PV Solar Farm,61362,GWCC PV Solar Farm,Prince Georges,MD,39.017238,-76.909
61739,Lockheed Martin RMS Syracuse,61364,Lockheed Martin RMS Syracuse,Onondaga,NY,43.109574,-76.18922
6174,Lost Creek,19400,USACE Northwestern Division,Jackson,OR,42.6717,-122.6772
61740,Gratis Road Solar Facility,61361,Walton Solar,Walton,GA,33.844621,-83.69736
61741,Kingsberry Energy Storage System,1015,Austin Energy,Travis,TX,30.266028,-97.68614
61742,System Control Center,1015,Austin Energy,Travis,TX,30.219946,-97.70881
61743,Naval Sub Base New London Fuel Cell,60195,"Groton Station Fuel Cell, LLC",New London,CT,41.4,-72.0855
61744,L'Oreal Solar - Florence,57210,L'Oreal USA Products Inc,Boone,KY,38.987696,-84.60817
61745,Aurora County Wind,56769,Consolidated Edison Development Inc.,Aurora,SD,43.719,-98.752
61746,Brule County Wind,56769,Consolidated Edison Development Inc.,Brule,SD,43.717,-98.922
61747,"Foxtail Wind, LLC",61374,"Foxtail Wind, LLC",Dickey,ND,46.098211,-98.88007
61748,"Southern Current One, LLC",61375,"Southern Current One, LLC",Allendale,SC,32.947262,-81.21594
61749,Tom Bevill Lock and Dam Hydroelectric,60718,"Energy Resources USA, Inc.",Pickens,AL,33.210892,-88.28961
6175,Lower Granite,19400,USACE Northwestern Division,Whitman,WA,46.659503,-117.4294
61750,Wistaria Ranch Solar,56769,Consolidated Edison Development Inc.,Imperial,CA,32.672613,-115.6199
61751,Rotor Clip,61373,MERIT SI,Somerset,NJ,40.539051,-74.53238
61752,Quincy II Solar Garden,60571,AEP Onsite Partners,Arapahoe,CO,39.638409,-104.6625
61753,Imboden Solar Garden,60571,AEP Onsite Partners,Adams,CO,39.786769,-104.5836
61754,SunSelect1,61376,SunSelect 1,Kern,CA,35.096709,-118.6022
61755,"East Acres Solar NG, LLC",59254,NuGen Capital Management,Berkshire,MA,42.487476,-73.24233
61756,Meadow Lake Wind Farm VI LLC,61381,Meadow Lake Wind Farm VI LLC,Benton,IN,40.692552,-87.12701
61758,Gaston County Renewable Energy Center,61382,Gaston County Solid Waste and Recycling Division,Gaston,NC,35.3857,-81.172
61759,Covington Solar Farm,14063,Oklahoma Gas & Electric Co,Garfield,OK,36.31792,-97.58589
61760,C4GT,61386,"C4GT, LLC",Charles City,VA,37.447097,-77.1673
61761,Douglas County Forest Products,61393,Douglas County Forest Products,Douglas,OR,43.2898,-123.3616
61762,Sherburne North Project CSG,61383,"MN Solar Community, LLC",Sherburne,MN,45.4978,-94.1143
61763,Sunshine Gateway Solar Energy Center,6452,Florida Power & Light Co,Columbia,FL,30.29,-82.75
61764,Gore Mountain Solar II,61391,"Gore Mountain Solar II, LLC",Washington,NY,43.543378,-73.32307
61765,HGS Solar I,61387,"HGS solar I, LLC",Washington,NY,43.543716,-73.32526
61766,Miami Dade Solar Energy Center,6452,Florida Power & Light Co,Miami Dade,FL,25.64,-80.49
61767,Pioneer Trail Solar Energy Center,6452,Florida Power & Light Co,Volusia,FL,29.08,-81.1
61768,Interstate Solar Energy Center,6452,Florida Power & Light Co,St Lucie,FL,27.5,-80.44
61769,Syncarpha Hancock I CSG,61388,"Syncarpha Hancock I, LLC",Berkshire,MA,42.433031,-73.33609
6177,Coronado,16572,Salt River Project,Apache,AZ,34.5789,-109.2708
61770,Syncarpha Hancock II CSG,61389,"Syncarpha Hancock II, LLC",Berkshire,MA,42.426866,-73.347
61771,Syncarpha Hancock III CSG,61390,"Syncarpha Hancock III, LLC",Berkshire,MA,42.428054,-73.33262
61773,"Palmas Wind, LLC",55918,Acciona Wind Energy USA LLC,Cameron,TX,26.288889,-97.49639
61774,"Syncarpha Still River, LLC CSG",61392,"Syncarpha Still River, LLC",Worcester,MA,42.42075,-71.64153
61775,Town of Otis Wind Energy Project,61397,Town of Otis,Berkshire,MA,42.225765,-73.02576
61776,"Midway Wind, LLC",61396,"Midway Wind, LLC",San Patricio,TX,27.954976,-97.3002
61777,Brevard,61400,"Brevard Energy, LLC",Brevard,FL,28.39265,-80.82867
61778,North 301 Solar,61401,North 301 Solar,Halifax,NC,36.213,-77.624
61779,Hernando,61402,Hernando Energy,Hernando,FL,28.66898,-82.48573
6178,Coleto Creek,56570,Coleto Creek Power LP,Goliad,TX,28.7128,-97.21417
61780,Seminole Energy,61403,"Seminole Energy, LLC",Seminole,FL,28.790186,-81.08902
61781,Edenton Solar,61404,Edenton Solar,Chowan,NC,36.054,-76.544
61782,Live Oak Wind Project,56201,Engie North America,Schleicher,TX,31.048557,-100.6231
61784,Upstream Wind Energy LLC,49893,Invenergy Services LLC,Antelope,NE,42.184336,-97.96498
61785,Camilla Solar Energy Project,49893,Invenergy Services LLC,Mitchell,GA,31.26955,-84.22872
61786,Trinity College Fuel Cell,61410,"Broad Street Fuel Cell, LLC",Hartford,CT,41.746288,-72.68936
61787,Bishop Hill III,49893,Invenergy Services LLC,Henry,IL,41.211057,-90.27602
61788,Hilltop Power,61415,"Hilltop Power, LLC",Pipestone,MN,43.912882,-96.19322
61789,"Diamond Vista Wind Project, LLC",61413,"Enel Green Power Diamond Vista Wind Project, LLC",Marion,KS,38.56564,-97.04063
6179,Fayette Power Project,11269,Lower Colorado River Authority,Fayette,TX,29.9172,-96.7506
61790,"Shaw Creek Solar, LLC",56622,NextEra Energy Resources,Aiken,SC,33.674689,-81.75444
61791,Stage Gulch Solar,61418,"Stage Gulch Solar, LLC",Sonoma,CA,38.216841,-122.5429
61792,Lavio Solar,61417,"Lavio Solar, LLC",Sonoma,CA,38.194599,-122.6634
61793,Heyer CSG,61409,Heyer CSG LLC,Rice,MN,44.227172,-93.42173
61794,Gateway Solar,61419,"Constellation Solar MC, LLC",Worcester,MD,38.376941,-75.2742
61795,Pacific Union College BESS,61420,ENGIE Storage Services NA LLC,Napa,CA,38.570028,-122.444
61796,LeGore Bridge Solar Center,61421,"LeGore Bridge Solar Center, LLC",Frederick,MD,39.572402,-77.30787
61797,Mason Dixon Solar Center,61422,"Mason Dixon Solar Center, LLC",Washington,MD,39.716798,-77.74942
61798,Prairie Sky Solar Farm,9961,Kansas Electric Power Coop Inc,Butler,KS,37.751716,-97.0745
61799,Rensselaer Solar Site 2,9234,Indiana Municipal Power Agency,Jasper,IN,40.949786,-87.14817
6180,Oak Grove (TX),55983,Luminant Generation Company LLC,Robertson,TX,31.1803,-96.4866
61800,DG AMP Solar Smyrna,60370,"DG AMP Solar, LLC",Kent,DE,39.279702,-75.62242
61801,"Cascade Energy Storage, LLC",59380,"Enel Green Power NA, Inc.",San Joaquin,CA,37.920124,-121.2392
61802,"Kingston Energy Storage, LLC",59380,"Enel Green Power NA, Inc.",Madera,CA,36.92157,-119.9871
61803,"Sierra Energy Storage, LLC",59380,"Enel Green Power NA, Inc.",Tuolumne,CA,37.8744,-120.4774
61804,City of Rochester Solar,61012,AES Distributed Energy,Monroe,NY,43.176918,-77.67851
61805,DG AMP Solar Piqua Staunton,60370,"DG AMP Solar, LLC",Miami,OH,40.140866,-84.23148
61807,Hamilton Solar Power Plant,6455,"Duke Energy Florida, LLC",Hamilton,FL,30.444324,-83.18694
61809,"EGP Stillwater Solar PV II, LLC",61435,"EGP Stillwater Solar PV II, LLC",Churchill,NV,39.542041,-118.5601
6181,J T Deely,16604,City of San Antonio - (TX),Bexar,TX,29.308056,-98.3228
61810,Chisum,61060,Cypress Creek Renewables,Lamar,TX,33.63291,-95.39071
61811,Titan Solar,61436,"Titan Solar, LLC",Arapahoe,CO,39.68646,-104.014
61813,"Ranchland Solar, LLC",61425,"Ranchland Solar, LLC",Currituck,NC,36.472591,-76.15409
61814,Kearsarge Concord II,61428,Kearsarge Concord II LLC,Middlesex,MA,42.449306,-71.42043
61815,Kearsarge Granby,61426,Kearsarge Granby LLC,Hampshire,MA,42.222962,-72.50833
61816,IKEA Oak Creek Rooftop PV System,57389,IKEA Property Inc,Milwaukee,WI,42.902949,-87.93545
61817,Big Lake Project CSG,61187,"DG Minnesota CSG, LLC",Sherburne,MN,45.334,-93.792
61818,DG AMP Solar Brewster,60370,"DG AMP Solar, LLC",Stark,OH,40.702397,-81.58983
61819,IKEA Conshohocken Rooftop PV System,57389,IKEA Property Inc,Montgomery,PA,40.095176,-75.30637
61820,IKEA New Haven Rooftop PV &  Fuel Cell,57389,IKEA Property Inc,New Haven,CT,41.295715,-72.91995
61821,IKEA Jacksonville Rooftop PV System,57389,IKEA Property Inc,Duval,FL,30.23,-81.51
61822,"Princeton Energy Center, LLC",61440,Princeton Energy Center LLC,Middlesex,NJ,40.339838,-74.62393
61824,RPUWD Scheuer Well Solar PV Project,61443,"Good Fellow Solar 1 PH1, LLC",San Bernardino,CA,34.11193,-117.2733
61825,Dignity - Siena Campus,61442,Dignity - Siena Campus,Clark,NV,36.004293,-115.1153
61826,O'Fallon Renewable Energy Center,59495,Ameren Missouri,St Charles,MO,38.826648,-90.67812
61827,Dayton Cutoff Solar,61451,"SP Solar 7, LLC",Yamhill,OR,45.17,-123.135
61828,Valley Creek Solar,61450,"SP Solar 8, LLC",Polk,OR,45.033,-123.094
61829,Silverton Solar,61449,"Silverton Solar, LLC",Marion,OR,45.014,-122.807
6183,San Miguel,16624,"San Miguel Electric Coop, Inc",Atascosa,TX,28.7044,-98.4775
61830,Sheep Solar,61448,"Sheep Solar, LLC",Marion,OR,44.826,-122.949
61831,Colton Solar,61445,"SP Solar 6, LLC",Clackamas,OR,45.17,-122.473
61832,Interstate Solar,61447,"SP Solar 1, LLC",Marion,OR,45.129,-122.899
61833,Freedom Solar,61446,"Freedom Solar, LLC",Dillon,SC,34.287,-79.148
61834,Soboba Community Solar Project,61453,Soboba Band of Luiseno Indians,Riverside,CA,33.767061,-116.9059
61835,Grand Ronde Solar,61454,"NorWest Energy 14, LLC",Polk,OR,45.054,-123.61
61836,"Minco Wind IV, LLC",61458,"Minco Wind IV, LLC",Canadian,OK,35.381047,-98.26956
61837,"Minco Wind V, LLC",61459,"Minco Wind V, LLC",Caddo,OK,35.477561,-98.44541
61838,Cleveland Thermal,61457,"Cleveland Thermal, LLC",Cuyahoga,OH,41.5094,-81.68227
61839,FECC Solar Benton,61204,"Today's Power, Inc.",Saline,AR,34.638429,-92.57835
61840,"Hope Farm Solar, LLC",61456,"Hope Farm Solar, LLC",Providence,RI,41.7479,-71.5263
61841,"Scituate RI Solar, LLC",61455,"Scituate RI Solar, LLC",Providence,RI,41.7496,-71.5535
61842,"Sun Farm VI, LLC",61441,"Sun Farm VI, LLC",Perquimans,NC,36.114444,-76.50778
61843,SeaWorld Aquatica,60584,Onyx Asset Services Group,San Diego,CA,32.586536,-117.0049
61844,Brush Solar Center,61465,Brush Solar Center,Baker,OR,44.465334,-118.2041
61845,Bolthouse Farms Fuel Cell,61466,"Bakersfield Fuel Cell 1, LLC",Kern,CA,35.355114,-118.9281
61846,Tulare WWTP BioMat Fuel Cell,61467,"Central CA Fuel Cell 2, LLC",Tulare,CA,36.187138,-119.3751
61847,Broadalbin,60584,Onyx Asset Services Group,Fulton,NY,43.061306,-74.15489
61848,"PYCO Industries, Inc. Wind Farm",61470,"PYCO Industries, Inc.",Lubbock,TX,33.553184,-101.7924
61849,Danville,57081,"WGL Energy Systems, Inc",Pittsylvania,VA,36.660591,-79.29906
61850,Amana Society Service Company,471,Amana Society Service Co,Iowa,IA,41.79323,-91.89179
61851,Campbell Industrial Park BESS,19547,Hawaiian Electric Co Inc,Honolulu,HI,21.3064,-158.105
61852,Eagle Shadow Mountain Solar Farm,61477,325MK 8me LLC,Clark,NV,36.629761,-114.684
61853,Jordanelle Dam Hydroelectric Project,61476,Central Utah Water Conservancy District,Wasatch,UT,40.596605,-111.4236
61854,Baker City Solar,61474,Baker City Solar,Baker,OR,44.702418,-117.7635
61855,Morgan Solar Center,61473,Morgan Solar Center,Malheur,OR,43.951376,-117.0748
61856,Vale Solar Center,61472,Vale Solar Center,Malheur,OR,44.157874,-117.4443
61857,Toray Plastic America's CHP Plant,61478,Toray Plastics America,Washington,RI,41.593802,-71.42761
61858,"Stillwater Wind, LLC",56545,Pattern Operators LP,Stillwater,MT,45.86584,-109.4766
61859,Crazy Mountain Wind LLC,56545,Pattern Operators LP,Sweet Grass,MT,45.772,-110.206
61860,Ontario Solar Center,61480,Ontario Solar Center,Malheur,OR,44.112841,-117.0281
61861,AES ES GILBERT,61482,"AES ES GILBERT, LLC",Maricopa,AZ,33.446804,-111.9563
61862,Dignity - San Martin,61481,Dignity - San Martin,Clark,NV,36.057181,-115.2721
61863,Duanesburg,60584,Onyx Asset Services Group,Montgomery,NY,42.762173,-74.20155
61864,"Dix Solar, L.L.C",61483,"Dix Solar, L.L.C",Burlington,NJ,39.977433,-74.62186
61865,"Rio Bravo Windpower, LLC",61485,"Rio Bravo Windpower, LLC",Starr,TX,26.649,-99.0387
61866,Wildhorse Mountain Wind Facility,17650,Southern Power Co,Pushmataha,OK,34.592423,-95.20154
61867,Bovine,61060,Cypress Creek Renewables,Austin,TX,29.631324,-96.07689
61868,Bronson,61060,Cypress Creek Renewables,Fort Bend,TX,29.537482,-95.96955
61869,Scenic Hill Solar III,61486,Scenic Hill Solar III LLC,Johnson,AR,35.46715,-93.51517
61870,"Montevideo Solar LLC, CSG",61487,Montevideo Solar LLC,Yellow Medicine,MN,44.899475,-95.69419
61871,Sterling Solar (TX),61060,Cypress Creek Renewables,Hunt,TX,33.166173,-96.17262
61872,Lampwick,61060,Cypress Creek Renewables,Menard,TX,30.872228,-99.53726
61873,Yellow Jacket,61060,Cypress Creek Renewables,Bosque,TX,31.933841,-97.65375
61874,Eddy II,61060,Cypress Creek Renewables,McLennan,TX,31.291151,-97.26074
61875,Cascade Solar (TX),61060,Cypress Creek Renewables,Wharton,TX,29.205355,-96.02338
61876,"Persimmon Creek Wind Farm 1, LLC",61495,"Persimmon Creek Wind Farm 1, LLC",Woodward,OK,36.174278,-99.34916
61877,"Hanover Solar, LLC",61494,Radian Generation,Jones,NC,34.800947,-77.21377
61878,John A Logan College Solar,61492,StraightUp Solar,Williamson,IL,37.750571,-89.0853
61879,Bartow Solar Energy LLC,61491,"ReNew Petra Integrators, LLC",Polk,FL,27.925984,-81.8191
6188,Harris Dam,195,Alabama Power Co,Randolph,AL,33.258281,-85.61605
61881,Morning View,61060,Cypress Creek Renewables,Randolph,NC,35.546315,-79.74284
61882,Copperfield,61060,Cypress Creek Renewables,Montgomery,NC,35.340067,-79.99116
61883,Hopewell Friends,61060,Cypress Creek Renewables,Randolph,NC,35.62845,-79.8727
61884,Kearney NPPD Solar Project,60520,SoCore Energy LLC,Buffalo,NE,40.721688,-99.0412
61885,Staunton,61060,Cypress Creek Renewables,Clay,IN,39.45746,-87.20824
61886,Bar D,61060,Cypress Creek Renewables,Rio Blanco,CO,39.923679,-108.4627
61887,Fort Bliss (DEA EPIC),60146,Ameresco Federal Solutions,El Paso,TX,31.829986,-106.3729
61888,Johnstown,60584,Onyx Asset Services Group,Fulton,NY,42.999179,-74.31479
61889,Sholes Wind Energy Center,61502,"Sholes Wind Energy Center, LLC",Wayne,NE,42.3119,-97.3647
6189,Rocky Mountain Hydroelectric Plant,13994,Oglethorpe Power Corporation,Floyd,GA,34.355538,-85.30394
61890,NRG Chalk Point CT,61505,NRG Chalk Point CT,Prince Georges,MD,38.5444,-76.6861
61891,"Stryker 22, L.L.C.",61506,"Stryker 22, L.L.C.",Warren,NJ,40.66538,-75.14447
61892,Plumsted 537 LLC,61507,Plumsted 537 LLC,Ocean,NJ,40.110519,-74.49679
61893,BNB Camden Solar,61508,BNB Camden Solar LLC,Camden,NJ,39.93903,-75.10802
61894,National Raisin,61510,National Raisin,Fresno,CA,36.624512,-119.6731
61895,Toyota HQ Plan,61509,"PGC Plano I, LLC",Collin,TX,33.084219,-96.84113
61898,Solean Solar Project,59474,BQ Energy LLC,Cattaraugus,NY,42.086926,-78.44821
61899,Lincoln Ave Solar Project,61514,"Agilitas Energy, LLC",Suffolk,NY,40.78144,-73.08344
619,Riviera,6452,Florida Power & Light Co,,,26.7653,-80.0525
619,Riviera,6452,Florida Power & Light Co,Palm Beach,FL,26.7653,-80.0525
6190,Brame Energy Center,3265,Cleco Power LLC,Rapides,LA,31.395,-92.71667
61900,Blydenburgh Solar Project,61514,"Agilitas Energy, LLC",Suffolk,NY,40.815331,-73.18241
61901,Redstone Arsenal,61513,"Redstone Solar I, LLC",Madison,AL,34.610987,-86.61155
61902,Holtsville Solar Project,61514,"Agilitas Energy, LLC",Suffolk,NY,40.797667,-73.03398
61903,Sharon Springs,60584,Onyx Asset Services Group,Schoharie,NY,42.775105,-74.56715
61904,Amsterdam North,60584,Onyx Asset Services Group,Montgomery,NY,42.953622,-74.1198
61905,Amsterdam South,60584,Onyx Asset Services Group,Montgomery,NY,42.948957,-74.12616
61906,Phoebe Solar,61515,"Phoebe Energy Project, LLC",Winkler,TX,31.843422,-102.8683
61907,Springfield Solar Project,56990,NJR Clean Energy Ventures Corporation,Burlington,NJ,40.032087,-74.64739
61908,"Stratford Solar Center, LLC",61516,"Stratford Solar Center, LLC",Suffolk City,VA,36.660483,-76.56093
61909,Parkview Battery,4254,Consumers Energy Co,Kalamazoo,MI,42.26,-85.64972
61910,Yeoman Creek,59474,BQ Energy LLC,Lake,IL,42.391136,-87.84941
61911,Ivester Wind Farm,12341,MidAmerican Energy Co,Grundy,IA,42.33327,-92.94644
61912,McGinness Hills 3,34691,Ormat Nevada Inc,Lander,NV,39.5963,-116.8942
61913,Punkin Center Battery Storage,803,Arizona Public Service Co,Gila,AZ,33.87581,-111.3136
61914,Susquehanna University Solar,57081,"WGL Energy Systems, Inc",Snyder,PA,40.795166,-76.88253
61915,Bowie State Solar,57081,"WGL Energy Systems, Inc",Prince Georges,MD,39.019083,-76.75948
61916,Pegasus Wind,61521,"Pegasus Wind, LLC",Tuscola,MI,43.4773,-111.5511
61917,Kearsarge Oppenheim CSG,61520,Kearsarge Oppenheim LLC,Fulton,NY,43.060223,-74.73642
61918,"Blackville Solar Farm, LLC",61519,"Blackville Solar Farm, LLC",Barnwell,SC,33.342619,-81.25893
61919,"Frontenac Holdco LLC, CSG",61518,Frontenac Holdco LLC,Goodhue,MN,44.501673,-92.35871
6192,Portland (FL),189,PowerSouth Energy Cooperative,,,30.573611,-86.21583
61920,Galloway Solar Farm,61523,225DD 8me LLC,Concho,TX,31.264376,-99.53308
61921,Tahoka Wind,61527,"Tahoka Wind, LLC",Lynn,TX,33.150904,-101.6792
61922,Sunlight Beacon,59474,BQ Energy LLC,Dutchess,NY,41.494632,-73.98164
61923,Viridity Energy Solutions ACUA,61522,"Viridity Energy Solutions, Inc.",Atlantic,NJ,39.381969,-74.44515
61924,"Cumblerland Land Holdings, LLC",61528,"Cumberland Land Holdings, LLC",Limestone,AL,34.94974,-86.86805
61925,Casa Mesa Wind Energy Center,61531,"Casa Mesa Wind, LLC",Quay,NM,34.604989,-103.9661
61926,"Armadillo Flats Wind Project, LLC",61530,"Armadillo Flats Wind Project, LLC",Garfield,OK,36.300964,-97.56704
61927,Georgia-Pacific Taylorsville Plywood,61499,Georgia-Pacific Wood Products LLC,Smith,MS,31.837173,-89.4635
61928,Saint Albans Solar,61060,Cypress Creek Renewables,Franklin,VT,44.779729,-73.10582
6193,Harrington,17718,Southwestern Public Service Co,Potter,TX,35.29816,-101.7472
61930,Techren Solar II LLC,61565,,Clark,NV,35.867258,-114.9564
61931,Techren Solar III LLC,61534,Techren Solar III LLC,Clark,NV,35.844106,-114.9713
61932,Techren Solar IV LLC,61535,Techren Solar IV LLC,Clark,NV,35.892658,-114.9365
61933,Adams Nielson Solar,61529,"Adams Nielson Solar, LLC",Adams,WA,46.95528,-118.6212
61934,WHA Southbridge Solar Park,61538,Ecogy Delaware II LLC.,New Castle,DE,39.723796,-75.54737
61935,1634 Solar,61541,"1634 Solar, LLC",Darlington,SC,34.3368,-80.08149
61936,Abbot Solar,61542,"Abbot Solar, LLC",Clarendon,SC,33.678358,-80.24029
61937,Ace Solar,60163,Soltage LLC,Anderson,SC,34.722882,-82.5258
61938,Bani Solar,61544,"Bani Solar, LLC",Florence,SC,33.953775,-79.93713
61939,Blacktip Solar,61545,"Blacktip Solar, LLC",Florence,SC,33.900481,-79.75596
6194,Tolk,17718,Southwestern Public Service Co,Lamb,TX,34.186494,-102.57
61940,Bloom Solar,61546,"Bloom Solar, LLC",Clarendon,SC,33.610454,-80.33661
61941,Bond Solar,61547,"Bond Solar, LLC",Clarendon,SC,33.617189,-80.363
61942,Gary Solar,61548,"Gary Solar, LLC",Lee,SC,34.199094,-80.22168
61943,Goldenrod Solar,61549,"Goldenrod Solar, LLC",Florence,SC,33.962884,-79.56289
61944,Jessamine Solar,61550,"Jessamine Solar, LLC",Marion,SC,34.230544,-79.39061
61945,Pelzer Solar I,61552,"Pelzer Solar I, LLC",Anderson,SC,34.657642,-82.50196
61946,Redwing Solar,61553,"Redwing Solar, LLC",Darlington,SC,34.274414,-79.8875
61947,River Solar,61554,"River Solar, LLC",Lee,SC,34.107849,-80.12811
61948,Sapphire Solar,61555,"Sapphire Solar, LLC",Florence,SC,33.887786,-79.78368
61949,South Solar,61556,"South Solar, LLC",Florence,SC,33.995392,-79.60606
6195,John Twitty Energy Center,17833,City Utilities of Springfield - (MO),Greene,MO,37.151706,-93.38804
61950,Vincent Solar,61557,"Vincent Solar, LLC",Lee,SC,34.091583,-80.10831
61951,Watauga Solar,61558,"Watauga Solar, LLC",Darlington,SC,34.523944,-79.84462
61952,Whitt Solar,61559,"Whitt Solar, LLC",Anderson,SC,34.721613,-82.52432
61953,Willis Solar,61560,"Willis Solar, LLC",Florence,SC,33.984625,-79.56498
61954,Delta Solar Power I,61406,"Delta Solar Power I, LLC",Eaton,MI,42.7,-84.701
61955,Delta Solar Power II,61407,"Delta Solar Power II, LLC",Eaton,MI,42.707,-84.7
61956,MCRD Parris Island PV,60146,Ameresco Federal Solutions,Beaufort,SC,32.329402,-80.69472
61957,"Pratt Wind, LLC",61537,"Pratt Wind, LLC",Pratt,KS,35.477561,-98.44541
61958,Broadalbin-Perth Solar,61012,AES Distributed Energy,Montgomery,NY,43.018029,-74.19184
61959,"Coolidge Solar 1, LLC",61540,"Coolidge Solar I, LLC",Windsor,VT,43.424817,-72.66534
6196,W E Warne,3255,California Dept. of Water Resources,Los Angeles,CA,34.6853,-118.7881
61960,Atood II,61060,Cypress Creek Renewables,Spartanburg,SC,34.3324,-79.99046
61961,Gaston II,61060,Cypress Creek Renewables,Lexington,SC,33.778378,-81.11025
61962,Holstein 1 Solar Farm,61524,226HC 8me LLC,Nolan,TX,32.104125,-100.1624
61965,"Quakertown Solar Farm, LLC",56990,NJR Clean Energy Ventures Corporation,Hunterdon,NJ,40.522818,-74.94417
61966,Victoria Port Power II LLC,61608,"Agilon Energy Holdings II, LLC",Victoria,TX,28.698477,-96.94613
61967,Norton Solar Farm,61525,231RC 8me LLC,Mitchell,TX,31.534768,-100.1138
61968,"Chisago Holdco LLC, CSG",61568,Chisago Holdco LLC,Chisago,MN,45.386802,-92.80124
61969,"Torrecillas Wind Energy, LLC",61562,"Torrecillas Wind Energy, LLC",Webb,TX,27.614411,-98.7945
61970,"Blue Summit II Wind, LLC",61563,"Blue Summit II Wind, LLC",Wilbarger,TX,34.225882,-99.47799
61971,Corcoran CSG,60281,"Altus Power America Management, LLC",Hennepin,MN,45.095757,-93.64501
61972,Richardson Solar II,61567,DP-C2 Episode 1 LLC,Barnwell,SC,33.27774,-81.35173
61973,Blackville Solar II,61567,DP-C2 Episode 1 LLC,Barnwell,SC,33.344319,-81.26177
61974,Diamond Solar II,61567,DP-C2 Episode 1 LLC,Lexington,SC,33.786193,-81.27363
61975,Edison Solar II,61567,DP-C2 Episode 1 LLC,Barnwell,SC,33.244191,-81.38616
61976,Peony Solar,61566,"Peony Solar, LLC",Orangeburg,SC,33.502,-81.254
61977,Cornillie,57081,"WGL Energy Systems, Inc",Chisago,MN,45.46013,-92.89609
61978,Pinesage,61060,Cypress Creek Renewables,Moore,NC,35.220823,-79.51909
61979,Syncarpha Prinsburg CSG (Ledeboer),61573,"Prinsburg CSG I, LLC",Kandiyohi,MN,44.931794,-95.18842
61980,Syncarpha Clara City CSG I (Stamer),61571,"Clara City CSG I, LLC",Chippewa,MN,44.955515,-95.35707
61982,Columbia Solar Power Plant,6455,"Duke Energy Florida, LLC",Columbia,FL,29.882644,-82.69615
61983,Cottage Grove Project CSG,61187,"DG Minnesota CSG, LLC",Washington,MN,44.7907,-92.8727
61984,"Solomon Forks Wind Project, LLC",56201,Engie North America,Thomas,KS,39.306,-101.0744
61985,Colonial Trail West,58468,Dominion Renewable Energy,Surry,VA,37.138889,-76.90222
61986,Spring Grove I,58468,Dominion Renewable Energy,Surry,VA,37.173916,-76.91925
61987,West Loch Solar One,19547,Hawaiian Electric Co Inc,Honolulu,HI,21.340339,-158.0151
61988,Citrus Ridge Solar,61579,"FL Solar 5, LLC",Orange,FL,28.40078,-81.61632
61989,Pacific Ethanol Madera Solar Array,61575,Pacific Ethanol Madera,Madera,CA,36.916111,-119.9714
61990,TAC-Distributed Energy Resource Int.,61576,Ameren Illinois,Champaign,IL,40.089797,-88.24357
61991,"Pioneer Solar (CO), LLC",60888,"GCL New Energy, Inc.",Adams,CO,39.761569,-104.459
61992,Pisces Community Solar Garden,61585,Pisces Community Solar Garden LLC,Stearns,MN,45.452201,-94.99589
61993,Gavilan District College Solar Project,61872,Gavilan District College Solar Project,Santa Clara,CA,37.003832,-121.5936
61994,Sagittarius Community Solar Gardens LLC,61587,Sagittarius Community Solar Gardens LLC,Meeker,MN,45.31956,-94.41684
61995,UC Merced Solar,61591,"Solar University, LLC",Merced,CA,37.365688,-120.4322
61996,"Rankin Solar Center, LLC",61586,"Rankin Solar Center, LLC",Florence,SC,34.23453,-79.65515
61997,USS Big Lake 1 Solar CSG,61580,USS Big Lake 1 LLC,Sherburne,MN,45.317071,-93.76493
61998,USS Good Solar CSG,61581,USS Good Solar LLC,Chisago,MN,45.436226,-92.94066
61999,USS Kasch Solar CSG,61582,USS Kasch Solar LLC,Benton,MN,45.623423,-94.05927
62,Annex Creek,213,Alaska Electric Light&Power Co,Juneau,AK,58.3176,-134.101
620,Sanford,6452,Florida Power & Light Co,,,28.8419,-81.3256
620,Sanford,6452,Florida Power & Light Co,Volusia,FL,28.8419,-81.3256
6200,Rock Island,3413,PUD No 1 of Chelan County,Chelan,WA,47.346111,-120.0917
62000,USS Rockpoint Solar CSG,61583,USS Rockpoint Solar LLC,Chisago,MN,45.439639,-92.92206
62001,The Bank of New York,61578,The Bank of New York,Kings,NY,40.659328,-73.93375
62002,Brooklyn Hospital Center,61584,Brooklyn Hospital Center,Kings,NY,40.690544,-73.97793
